id,dob,state,ela09,math09,sci09,hist09,ela10,math10,sci10,hist10
3227,09/26/2006,NV,345,504,303,357,429,509,407,251
3228,07/15/2006,ME,553,364,446,339,509,399,345,362
3229,03/01/2006,LA,467,318,618,777,491,241,653,826
3230,12/13/2006,AZ,404,301,749,547,293,311,653,636
3231,06/26/2006,AZ,521,334,482,752,518,309,478,786
3232,10/17/2006,CT,608,467,756,760,549,344,734,711
3233,12/29/2006,MS,390,775,744,454,344,764,740,451
3234,05/29/2006,NY,648,519,606,604,650,540,664,587
3235,12/01/2006,ID,335,789,474,699,279,757,443,739
3236,04/14/2006,OK,777,352,630,542,757,394,682,676
3237,09/18/2006,AR,574,782,376,314,504,709,439,279
3238,03/04/2006,WI,376,609,483,658,445,543,562,687
3239,05/20/2006,NV,316,561,657,585,282,724,628,654
3240,10/25/2006,CT,614,427,628,766,481,367,696,762
3241,11/15/2006,OR,606,767,550,655,533,754,568,726
3242,04/07/2006,TN,394,578,367,381,457,614,424,403
3243,06/13/2006,SC,558,473,428,664,496,504,548,529
3244,10/08/2006,TN,792,385,571,790,787,500,516,776
3245,09/16/2006,ID,800,641,385,563,844,644,346,588
3246,10/31/2006,ME,550,443,688,757,560,403,810,747
3247,02/13/2006,NV,557,693,324,734,514,784,187,701
3248,10/04/2006,NV,375,450,360,629,430,488,432,638
3249,03/05/2006,WV,373,308,358,747,396,360,376,792
3250,12/05/2006,AL,400,745,478,765,349,795,282,783
3251,03/26/2006,SC,760,354,415,702,768,394,506,663
3252,08/10/2006,NH,409,575,370,646,411,619,371,602
3253,06/14/2006,CT,584,549,609,541,554,639,651,420
3254,10/29/2006,VA,493,465,483,319,550,588,380,312
3255,05/14/2006,KY,744,758,529,349,865,580,606,293
3256,10/13/2006,NJ,320,363,420,628,367,408,402,607
3257,06/09/2006,WV,402,522,367,381,416,458,546,481
3258,06/25/2006,MO,522,676,336,690,473,725,357,599
3259,08/26/2006,WV,407,323,367,731,384,319,397,724
3260,06/08/2006,ND,522,485,784,536,584,576,799,471
3261,06/07/2006,GA,651,374,558,446,669,400,545,536
3262,03/09/2006,IA,633,516,625,525,689,541,662,442
3263,04/16/2006,NJ,440,487,525,751,437,450,594,740
3264,12/11/2006,MI,591,701,646,364,619,750,747,489
3265,09/25/2006,ID,401,689,369,580,392,705,430,604
3266,03/19/2006,NJ,473,322,731,632,476,288,759,560
3267,12/17/2006,AZ,757,392,550,671,813,458,459,566
3268,12/01/2006,IN,613,459,646,549,607,381,718,620
3269,05/12/2006,AZ,524,522,737,353,580,638,795,485
3270,03/19/2006,KS,663,613,767,674,674,636,686,623
3271,03/04/2006,UT,303,697,696,776,361,733,530,815
3272,01/17/2006,MI,385,584,542,502,301,599,402,501
3273,07/25/2006,AZ,780,763,639,392,746,553,686,254
3274,11/04/2006,GA,536,602,585,518,531,529,638,568
3275,01/30/2006,GA,559,686,548,562,597,722,569,564
3276,07/02/2006,NH,392,360,755,303,399,471,687,219
3277,06/29/2006,MD,319,727,790,606,324,617,771,634
3278,06/18/2006,NE,653,582,405,573,603,571,429,708
3279,09/13/2006,PA,486,532,629,615,433,433,628,652
3280,02/06/2006,CA,419,651,770,471,358,530,677,526
3281,07/22/2006,HI,412,603,737,557,357,693,762,619
3282,12/17/2006,MD,755,666,794,352,658,757,635,350
3283,02/22/2006,MO,402,625,392,371,411,601,456,437
3284,10/09/2006,AL,563,428,756,700,484,368,796,781
3285,09/20/2006,NY,588,649,586,511,472,647,470,543
3286,01/15/2006,ID,628,362,478,656,605,394,575,573
3287,09/04/2006,NY,705,787,713,443,636,672,738,411
3288,07/23/2006,CT,636,320,565,456,717,341,542,392
3289,08/05/2006,WI,587,444,453,601,605,474,593,525
3290,10/27/2006,NY,472,722,754,423,407,689,783,359
3291,09/22/2006,HI,503,365,420,436,538,296,392,518
3292,05/13/2006,PA,367,695,353,749,422,751,300,671
3293,05/24/2006,NM,703,424,560,737,705,433,739,788
3294,06/23/2006,VA,547,610,703,713,524,650,712,674
3295,09/17/2006,MA,499,319,510,702,524,474,581,677
3296,05/23/2006,PA,514,652,412,499,594,667,414,554
3297,04/03/2006,CT,300,619,630,700,258,623,584,692
3298,09/03/2006,HI,746,681,723,625,800,756,878,635
3299,04/18/2006,SC,459,440,798,322,509,456,754,260
3300,07/28/2006,MA,743,476,460,583,706,564,452,633
3301,03/30/2006,AL,768,386,581,656,719,494,518,598
3302,10/05/2006,WY,734,678,530,700,830,739,621,785
3303,11/23/2006,WA,337,438,345,693,423,530,315,740
3304,07/09/2006,CA,611,552,696,794,498,534,681,774
3305,07/23/2006,AR,673,629,628,728,663,557,574,827
3306,12/18/2006,NY,784,512,602,608,634,543,664,723
3307,04/03/2006,ID,550,629,733,582,555,650,726,496
3308,09/26/2006,NM,401,441,599,362,447,473,568,422
3309,02/15/2006,WV,800,377,329,474,893,387,357,444
3310,08/01/2006,VA,699,747,450,307,690,722,479,271
3311,06/24/2006,WV,614,511,352,324,520,377,388,247
3312,02/15/2006,IA,604,404,657,623,656,400,810,569
3313,09/22/2006,MT,431,691,706,367,451,537,721,395
3314,04/11/2006,WV,690,465,791,783,716,375,720,855
3315,05/04/2006,WI,339,553,536,505,414,670,572,541
3316,12/21/2006,MN,358,736,425,574,316,765,552,519
3317,03/23/2006,VT,566,740,732,347,640,749,818,234
3318,09/18/2006,AL,510,493,307,690,462,525,360,743
3319,02/02/2006,WV,534,321,557,658,609,361,444,636
3320,10/08/2006,MD,531,324,780,531,612,334,795,566
3321,08/20/2006,MT,367,773,588,429,348,674,665,407
3322,10/26/2006,NC,514,680,314,536,542,594,343,586
3323,11/24/2006,CT,556,722,563,659,527,761,606,563
3324,10/12/2006,NV,612,306,549,412,549,289,503,431
3325,06/17/2006,MT,371,522,311,595,335,669,311,618
3326,06/01/2006,WY,574,740,522,458,585,687,526,543
3327,11/27/2006,CO,357,699,310,397,378,673,415,401
3328,01/22/2006,KS,342,439,663,346,351,441,728,203
3329,11/28/2006,PA,794,691,464,442,809,724,531,420
3330,02/23/2006,PA,437,705,620,750,332,734,574,802
3331,10/18/2006,OR,493,686,643,626,532,620,633,733
3332,03/05/2006,VA,332,743,329,714,400,791,381,706
3333,08/19/2006,NE,716,558,568,374,723,567,535,410
3334,07/24/2006,VT,361,322,382,742,477,293,391,917
3335,06/14/2006,RI,761,386,666,592,712,401,765,668
3336,07/13/2006,AR,401,572,482,331,395,567,528,387
3337,01/18/2006,GA,688,676,461,741,683,644,399,747
3338,06/24/2006,NY,595,458,328,590,554,513,395,530
3339,08/06/2006,LA,405,751,597,647,398,840,576,685
3340,11/18/2006,KY,389,553,333,703,498,547,336,789
3341,05/09/2006,OK,416,323,463,657,533,196,523,792
3342,08/03/2006,KY,323,385,499,357,302,368,477,359
3343,05/12/2006,MT,748,326,679,486,732,292,715,499
3344,09/07/2006,KY,526,572,660,371,429,500,694,347
3345,04/26/2006,WV,487,641,300,720,554,807,497,731
3346,04/09/2006,ME,547,600,599,716,458,629,733,704
3347,05/27/2006,SD,391,373,503,473,456,277,399,524
3348,03/26/2006,MD,521,586,727,389,469,569,499,334
3349,10/24/2006,GA,441,748,797,776,432,739,914,680
3350,04/19/2006,DE,504,554,727,730,622,595,816,770
3351,03/14/2006,NV,774,376,648,715,698,493,764,674
3352,07/11/2006,MS,362,574,441,522,315,439,475,582
3353,04/12/2006,TN,552,349,441,555,553,337,437,550
3354,09/17/2006,TN,714,301,336,736,730,466,167,603
3355,07/30/2006,PA,484,477,752,615,351,452,834,612
3356,12/03/2006,NY,795,649,634,436,820,639,752,396
3357,10/22/2006,PA,377,730,537,432,318,828,672,398
3358,06/14/2006,CA,704,586,749,793,815,568,599,855
3359,09/02/2006,OH,329,370,691,623,384,463,596,610
3360,01/30/2006,VA,583,597,586,486,543,445,780,472
3361,11/11/2006,AZ,339,382,453,392,360,424,450,294
3362,10/16/2006,VT,476,680,795,373,464,719,691,312
3363,05/08/2006,ND,759,749,343,769,841,657,273,749
3364,10/11/2006,ID,410,536,558,551,352,422,591,619
3365,09/01/2006,CA,476,469,592,608,441,486,608,566
3366,12/23/2006,MD,602,674,561,463,665,632,642,322
3367,05/17/2006,DE,768,320,323,598,695,368,390,614
3368,11/14/2006,MN,757,392,590,513,839,415,513,627
3369,01/13/2006,ND,550,540,641,769,573,454,612,764
3370,07/16/2006,NJ,675,303,770,762,660,408,785,752
3371,04/06/2006,MO,405,390,371,419,401,302,391,462
3372,03/02/2006,MO,402,765,649,692,339,732,624,652
3373,02/09/2006,TN,634,383,713,752,599,366,708,740
3374,08/25/2006,CA,465,717,466,431,447,692,440,432
3375,01/24/2006,OH,475,396,700,381,474,407,700,334
3376,01/05/2006,TX,661,466,750,314,657,393,763,304
3377,02/13/2006,CT,555,740,714,425,579,747,872,423
3378,01/14/2006,MA,710,327,770,781,646,335,934,724
3379,10/22/2006,NJ,421,356,354,317,375,412,244,416
3380,08/25/2006,MT,455,344,373,599,529,429,313,744
3381,02/02/2006,NJ,738,753,528,644,760,845,569,632
3382,01/18/2006,GA,579,516,669,742,660,606,753,766
3383,12/29/2006,NJ,350,363,601,475,404,337,440,419
3384,10/26/2006,GA,456,627,553,377,417,481,608,397
3385,05/21/2006,LA,348,402,508,742,368,371,403,830
3386,02/10/2006,FL,747,659,472,597,785,726,416,519
3387,07/08/2006,ID,356,405,407,362,342,451,425,293
3388,03/23/2006,CA,380,661,658,567,522,662,536,632
3389,02/03/2006,ID,540,794,585,481,575,732,521,473
3390,12/01/2006,CO,585,625,320,398,569,691,221,353
3391,02/25/2006,UT,496,760,444,462,504,786,438,551
3392,08/18/2006,VA,785,797,701,597,737,651,775,542
3393,12/20/2006,IL,505,660,722,480,519,615,660,557
3394,06/04/2006,RI,668,459,392,455,671,620,475,449
3395,11/03/2006,MS,794,322,647,475,825,325,750,466
3396,05/25/2006,GA,300,532,325,497,286,579,312,439
3397,05/31/2006,MS,620,690,571,389,586,805,472,343
3398,01/06/2006,VA,383,303,707,403,409,328,649,419
3399,01/27/2006,OR,484,504,736,500,458,502,849,560
3400,08/29/2006,AL,339,595,492,304,352,608,478,297
3401,11/21/2006,FL,585,583,795,689,616,568,631,681
3402,07/03/2006,TN,307,568,653,507,313,479,573,574
3403,10/10/2006,DE,660,503,615,465,657,438,631,561
3404,11/26/2006,ME,502,621,378,325,559,580,365,372
3405,05/10/2006,PA,758,563,646,560,791,529,613,537
3406,05/28/2006,WI,363,397,620,515,358,350,680,403
3407,06/18/2006,IN,580,563,711,730,624,527,742,625
3408,04/29/2006,AL,499,342,392,473,567,412,322,497
3409,07/22/2006,KS,470,653,349,389,458,532,273,351
3410,10/05/2006,VA,440,705,381,550,425,812,384,537
3411,05/04/2006,IN,678,671,800,376,681,631,785,431
3412,12/15/2006,PA,353,353,790,674,331,313,713,661
3413,07/12/2006,NE,620,386,764,355,588,345,686,386
3414,06/07/2006,MD,569,680,643,624,488,723,563,665
3415,05/12/2006,UT,399,504,709,597,422,527,574,652
3416,12/26/2006,IN,774,617,728,477,863,451,696,471
3417,08/14/2006,TX,421,719,727,497,411,763,761,575
3418,04/14/2006,ND,634,537,420,536,667,478,686,534
3419,10/03/2006,KY,711,712,310,503,698,660,343,492
3420,05/01/2006,NM,451,584,799,379,402,628,783,406
3421,09/14/2006,MS,494,409,401,460,479,391,373,533
3422,03/06/2006,RI,790,782,441,388,807,776,330,286
3423,01/23/2006,AZ,767,646,729,778,745,603,619,683
3424,11/27/2006,TX,609,404,400,381,560,303,310,364
3425,11/25/2006,MI,542,504,439,504,607,534,342,617
3426,06/07/2006,MN,360,708,562,506,492,584,495,452
3427,05/19/2006,FL,739,784,303,784,844,756,250,955
3428,05/09/2006,NE,573,611,309,437,519,588,319,470
3429,12/09/2006,TN,606,375,446,603,570,428,546,629
3430,12/10/2006,VT,379,794,442,502,350,735,577,535
3431,11/19/2006,VT,373,794,408,388,320,840,395,224
3432,01/23/2006,OK,753,692,695,426,746,701,685,380
3433,12/08/2006,OH,645,744,550,685,695,732,573,643
3434,05/16/2006,WA,781,353,431,608,720,276,462,550
3435,08/21/2006,LA,432,666,496,390,517,681,552,276
3436,11/15/2006,OR,346,530,326,352,382,623,357,300
3437,11/03/2006,WI,358,703,703,434,307,784,610,461
3438,03/03/2006,FL,725,364,659,721,708,407,598,665
3439,12/07/2006,AK,717,502,606,669,722,567,537,741
3440,07/28/2006,AR,580,436,657,651,582,409,717,558
3441,08/07/2006,RI,692,613,751,334,552,636,816,418
3442,08/14/2006,NE,705,558,428,568,649,362,447,594
3443,10/24/2006,WI,791,307,368,393,843,206,344,422
3444,10/14/2006,HI,690,524,677,582,660,431,902,727
3445,06/04/2006,TX,509,332,610,406,499,267,786,417
3446,01/28/2006,IN,778,668,743,689,801,674,688,644
3447,02/02/2006,IN,460,481,380,394,407,516,324,301
3448,05/16/2006,OR,466,762,382,469,421,645,254,501
3449,05/20/2006,MI,665,654,586,622,672,683,457,706
3450,12/12/2006,UT,554,770,458,547,523,757,384,611
3451,06/29/2006,IA,704,305,609,687,801,284,493,644
3452,03/03/2006,MS,702,373,491,444,626,429,495,497
3453,08/17/2006,HI,766,547,754,321,680,628,702,361
3454,07/09/2006,OK,782,659,663,662,868,695,858,618
3455,04/27/2006,OH,382,456,315,632,386,582,462,537
3456,06/08/2006,IN,462,781,343,317,515,936,427,260
3457,08/25/2006,NV,725,475,418,643,799,527,483,587
3458,10/22/2006,SC,540,607,383,758,601,588,472,755
3459,07/11/2006,VA,553,586,351,569,535,552,335,644
3460,06/14/2006,IL,783,498,414,365,692,587,388,429
3461,03/01/2006,VA,664,303,630,441,744,438,553,455
3462,03/29/2006,WY,762,781,332,509,723,803,457,567
3463,05/24/2006,UT,638,645,773,635,573,712,802,569
3464,09/25/2006,AL,317,540,547,573,409,472,632,633
3465,10/28/2006,AR,626,578,453,323,650,599,541,274
3466,04/28/2006,FL,327,427,524,755,339,586,637,695
3467,12/05/2006,HI,527,783,768,361,563,813,888,419
3468,05/22/2006,VA,515,490,458,352,413,500,630,316
3469,10/11/2006,ND,728,785,648,504,669,734,585,529
3470,11/11/2006,NH,654,498,626,387,577,461,618,417
3471,11/24/2006,VA,711,390,662,511,676,473,699,583
3472,12/10/2006,MA,588,419,482,448,618,385,471,392
3473,09/21/2006,DE,385,487,305,626,415,390,330,660
3474,02/23/2006,CO,529,581,525,571,541,589,559,600
3475,07/18/2006,CA,764,733,529,698,687,803,403,714
3476,07/13/2006,WY,565,764,722,519,685,770,727,549
3477,11/24/2006,NE,638,534,672,507,677,422,627,586
3478,02/20/2006,IA,716,607,484,346,642,395,452,285
3479,06/07/2006,LA,345,600,603,321,289,597,641,369
3480,04/16/2006,NE,784,351,792,742,791,300,915,713
3481,12/26/2006,GA,602,393,721,608,600,403,706,555
3482,03/01/2006,ME,349,422,322,450,484,490,233,331
3483,03/01/2006,WA,720,664,415,372,683,683,420,421
3484,02/20/2006,AK,458,679,366,411,462,754,363,322
3485,08/02/2006,SD,605,755,592,590,618,704,595,496
3486,12/04/2006,NC,797,705,604,413,879,716,630,571
3487,02/03/2006,SD,621,326,728,590,627,323,688,699
3488,03/19/2006,CA,383,638,721,347,344,732,727,275
3489,03/23/2006,HI,791,791,301,427,825,792,340,437
3490,06/04/2006,ID,541,308,435,682,503,275,553,629
3491,01/22/2006,TN,627,320,673,305,592,373,736,334
3492,09/10/2006,NJ,538,650,599,370,549,682,645,378
3493,11/08/2006,OH,588,734,355,677,607,640,344,719
3494,01/25/2006,NE,557,510,440,409,622,549,400,453
3495,01/06/2006,SC,678,544,665,579,662,516,678,550
3496,01/14/2006,NJ,527,391,523,398,496,345,590,266
3497,05/30/2006,NJ,708,556,641,775,663,549,653,745
3498,12/16/2006,WA,710,608,701,446,701,619,759,501
3499,08/14/2006,NY,760,308,489,609,768,309,564,503
3500,09/11/2006,ME,401,491,667,726,352,483,671,797
3501,12/22/2006,MS,784,733,459,487,811,639,574,461
3502,08/24/2006,OK,767,775,533,392,784,681,512,484
3503,03/30/2006,WV,584,463,309,719,502,476,304,884
3504,02/10/2006,CA,605,721,567,631,573,722,607,549
3505,02/19/2006,NJ,692,598,644,588,773,566,472,536
3506,08/05/2006,DE,796,744,528,519,778,669,697,573
3507,07/07/2006,DE,309,481,503,550,288,427,363,575
3508,08/24/2006,MD,383,675,735,500,379,708,614,611
3509,08/11/2006,WV,302,408,316,670,274,445,376,659
3510,10/27/2006,NH,510,544,302,749,507,610,245,727
3511,07/08/2006,HI,439,710,448,646,436,794,376,702
3512,11/19/2006,ND,383,354,651,616,411,289,664,694
3513,05/21/2006,OH,688,687,608,353,589,671,632,453
3514,05/19/2006,MI,788,715,527,551,769,727,460,611
3515,08/07/2006,VA,369,612,486,472,378,425,450,511
3516,03/13/2006,MS,615,582,532,563,645,488,645,556
3517,01/03/2006,AR,477,790,619,737,502,663,629,697
3518,02/21/2006,ME,483,622,642,314,402,557,542,278
3519,12/09/2006,AL,532,735,685,480,537,634,713,501
3520,08/31/2006,IL,384,719,660,517,416,665,607,480
3521,05/20/2006,MO,401,560,681,489,487,623,594,509
3522,03/02/2006,WY,717,570,422,372,767,647,580,399
3523,01/24/2006,HI,732,372,360,604,665,400,331,635
3524,04/02/2006,OR,318,537,776,319,368,587,780,310
3525,05/05/2006,WV,363,595,521,509,279,476,362,605
3526,08/03/2006,FL,766,345,491,340,831,309,614,286
3527,11/09/2006,OR,702,304,738,673,700,252,762,641
3528,10/19/2006,TX,626,346,642,453,586,261,714,462
3529,05/25/2006,AL,418,669,456,781,430,636,564,768
3530,01/13/2006,ND,678,731,701,381,631,735,728,340
3531,11/02/2006,WV,312,551,625,631,404,516,674,657
3532,04/20/2006,NC,322,404,564,586,267,310,515,491
3533,08/16/2006,FL,410,796,625,523,421,840,654,522
3534,03/12/2006,VT,695,302,569,535,662,240,498,766
3535,04/27/2006,SD,483,409,453,441,441,350,634,487
3536,03/26/2006,MD,594,772,573,386,601,718,558,427
3537,07/13/2006,KY,483,596,465,585,454,572,532,706
3538,01/19/2006,MT,490,563,684,631,546,652,654,563
3539,08/16/2006,OK,673,745,498,653,646,769,383,558
3540,02/07/2006,DE,445,585,363,746,369,494,219,759
3541,03/10/2006,ID,652,438,731,714,646,399,765,737
3542,08/15/2006,SC,669,548,372,359,625,565,308,408
3543,12/13/2006,OH,420,567,356,511,342,557,394,510
3544,04/24/2006,NM,582,590,361,437,519,495,278,377
3545,05/21/2006,MT,340,409,659,674,312,403,596,677
3546,02/27/2006,SC,507,483,788,553,472,626,659,564
3547,11/14/2006,DE,748,576,467,667,735,704,479,579
3548,06/14/2006,AR,545,615,754,457,551,549,950,406
3549,05/03/2006,MO,417,575,703,736,460,491,783,812
3550,02/14/2006,GA,542,590,427,371,413,528,445,273
3551,11/18/2006,SC,371,415,499,556,433,478,442,591
3552,12/13/2006,OH,525,302,352,529,540,396,313,482
3553,02/24/2006,UT,440,760,463,499,354,897,633,547
3554,11/11/2006,NH,447,464,495,572,413,420,429,562
3555,10/24/2006,ME,743,520,529,482,683,490,477,395
3556,05/20/2006,NV,641,476,717,579,661,379,874,618
3557,10/07/2006,TX,534,602,300,760,573,733,471,725
3558,12/21/2006,NE,633,588,389,309,712,679,367,380
3559,12/06/2006,IN,514,540,437,607,489,531,416,620
3560,11/11/2006,MO,616,690,336,445,701,682,236,481
3561,11/21/2006,UT,550,753,457,344,496,842,412,355
3562,09/25/2006,FL,300,681,746,489,377,750,790,551
3563,05/19/2006,DE,646,786,602,341,553,766,507,334
3564,01/21/2006,NY,750,621,512,578,770,566,407,615
3565,09/11/2006,KY,409,467,579,447,519,477,651,496
3566,04/10/2006,CO,442,763,364,717,326,680,372,638
3567,10/09/2006,FL,704,784,771,321,675,758,749,300
3568,04/15/2006,NE,464,372,591,499,408,439,699,427
3569,04/22/2006,OK,794,694,338,333,792,755,198,268
3570,08/11/2006,PA,705,537,342,358,758,570,242,269
3571,08/15/2006,WI,334,302,424,478,409,165,508,543
3572,02/11/2006,KS,760,739,537,305,756,729,513,427
3573,02/21/2006,IN,371,474,436,750,301,559,538,639
3574,09/07/2006,AZ,419,667,489,773,396,697,560,779
3575,11/30/2006,OK,401,489,444,449,316,546,327,452
3576,08/26/2006,OR,715,789,774,380,765,705,790,467
3577,04/03/2006,ND,313,511,684,702,443,533,772,686
3578,11/18/2006,IN,349,390,653,637,231,465,678,602
3579,08/06/2006,SD,350,675,574,698,389,674,567,728
3580,11/15/2006,ME,438,740,345,427,470,703,309,478
3581,06/02/2006,CO,457,397,779,512,486,483,758,490
3582,02/05/2006,RI,751,438,463,475,714,519,533,439
3583,02/14/2006,AL,529,307,305,410,465,290,219,410
3584,02/20/2006,WY,341,489,585,697,273,550,443,736
3585,04/13/2006,PA,585,574,400,410,596,650,358,510
3586,10/27/2006,MI,793,690,513,788,912,702,600,839
3587,12/17/2006,ND,528,514,332,416,563,374,299,348
3588,04/18/2006,MS,431,743,338,798,341,848,273,769
3589,07/22/2006,OH,369,609,447,708,378,628,575,773
3590,01/01/2006,OK,779,471,700,775,827,479,572,708
3591,10/27/2006,KS,477,631,369,764,455,634,335,826
3592,01/14/2006,NH,554,438,694,424,563,481,839,442
3593,04/04/2006,IA,437,331,317,702,352,368,415,584
3594,09/22/2006,MA,652,325,614,505,635,392,545,502
3595,01/31/2006,WA,323,792,569,629,313,786,524,670
3596,10/26/2006,AZ,515,501,441,443,532,538,326,358
3597,05/04/2006,IL,758,442,458,729,769,559,431,640
3598,02/04/2006,VA,406,469,740,611,363,581,750,491
3599,04/18/2006,VT,342,534,544,648,275,542,640,677
3600,12/02/2006,VT,472,582,663,669,541,554,634,791
3601,05/08/2006,WI,458,639,349,566,523,559,358,560
3602,07/08/2006,UT,718,629,668,344,802,622,612,312
3603,11/18/2006,WV,660,768,630,715,726,856,616,786
3604,03/22/2006,IL,401,592,401,693,273,667,351,646
3605,07/26/2006,ME,783,772,705,340,688,884,541,276
3606,11/10/2006,ME,685,374,402,560,666,422,424,435
3607,02/21/2006,PA,747,446,438,764,666,457,471,812
3608,12/16/2006,TN,544,715,454,375,545,762,473,435
3609,08/23/2006,KS,732,725,554,448,811,630,415,458
3610,05/28/2006,ID,661,774,566,653,640,864,460,547
3611,03/17/2006,ME,442,754,485,531,481,754,644,519
3612,10/08/2006,IN,508,608,711,589,536,584,712,702
